chunk_id,filename,source_doc,chunk_index,chars
SA011::c000,SA011_c000.md,SA011,0,374
SA011::c001,SA011_c001.md,SA011,1,399
SA011::c002,SA011_c002.md,SA011,2,396
SA011::c003,SA011_c003.md,SA011,3,343
SA011::c004,SA011_c004.md,SA011,4,391
SA011::c005,SA011_c005.md,SA011,5,363
SA011::c006,SA011_c006.md,SA011,6,326
SA011::c007,SA011_c007.md,SA011,7,344
SA011::c008,SA011_c008.md,SA011,8,399
SA011::c009,SA011_c009.md,SA011,9,317
SA011::c010,SA011_c010.md,SA011,10,314
SA011::c011,SA011_c011.md,SA011,11,184
SA011::c012,SA011_c012.md,SA011,12,388
SA011::c013,SA011_c013.md,SA011,13,335
SA011::c014,SA011_c014.md,SA011,14,369
SA011::c015,SA011_c015.md,SA011,15,378
SA011::c016,SA011_c016.md,SA011,16,337
SA011::c017,SA011_c017.md,SA011,17,381
SA011::c018,SA011_c018.md,SA011,18,382
SA011::c019,SA011_c019.md,SA011,19,335
SA011::c020,SA011_c020.md,SA011,20,398
SA011::c021,SA011_c021.md,SA011,21,350
SA011::c022,SA011_c022.md,SA011,22,316
SA011::c023,SA011_c023.md,SA011,23,377
SA011::c024,SA011_c024.md,SA011,24,164
SA011::c025,SA011_c025.md,SA011,25,328
SA011::c026,SA011_c026.md,SA011,26,349
SA011::c027,SA011_c027.md,SA011,27,316
SA011::c028,SA011_c028.md,SA011,28,242
SA011::c029,SA011_c029.md,SA011,29,394
SA011::c030,SA011_c030.md,SA011,30,304
SA011::c031,SA011_c031.md,SA011,31,265
SA011::c032,SA011_c032.md,SA011,32,375
SA011::c033,SA011_c033.md,SA011,33,99
SA015::c000,SA015_c000.md,SA015,0,380
SA015::c001,SA015_c001.md,SA015,1,396
SA015::c002,SA015_c002.md,SA015,2,240
SA015::c003,SA015_c003.md,SA015,3,396
SA015::c004,SA015_c004.md,SA015,4,396
SA015::c005,SA015_c005.md,SA015,5,370
SA015::c006,SA015_c006.md,SA015,6,199
SA015::c007,SA015_c007.md,SA015,7,359
SA015::c008,SA015_c008.md,SA015,8,351
SA015::c009,SA015_c009.md,SA015,9,395
SA015::c010,SA015_c010.md,SA015,10,392
SA015::c011,SA015_c011.md,SA015,11,378
SA015::c012,SA015_c012.md,SA015,12,325
SA015::c013,SA015_c013.md,SA015,13,387
SA015::c014,SA015_c014.md,SA015,14,395
SA015::c015,SA015_c015.md,SA015,15,241
SA015::c016,SA015_c016.md,SA015,16,302
SA015::c017,SA015_c017.md,SA015,17,259
SA015::c018,SA015_c018.md,SA015,18,390
SA015::c019,SA015_c019.md,SA015,19,332
SA015::c020,SA015_c020.md,SA015,20,175
SA015::c021,SA015_c021.md,SA015,21,280
SA015::c022,SA015_c022.md,SA015,22,188
SA015::c023,SA015_c023.md,SA015,23,393
SA015::c024,SA015_c024.md,SA015,24,395
SA019::c000,SA019_c000.md,SA019,0,156
SA019::c001,SA019_c001.md,SA019,1,368
SA019::c002,SA019_c002.md,SA019,2,297
SA019::c003,SA019_c003.md,SA019,3,365
SA019::c004,SA019_c004.md,SA019,4,397
SA019::c005,SA019_c005.md,SA019,5,312
SA019::c006,SA019_c006.md,SA019,6,240
SA019::c007,SA019_c007.md,SA019,7,363
SA019::c008,SA019_c008.md,SA019,8,350
SA019::c009,SA019_c009.md,SA019,9,275
SA019::c010,SA019_c010.md,SA019,10,156
SA019::c011,SA019_c011.md,SA019,11,310
SA019::c012,SA019_c012.md,SA019,12,117
SA020::c000,SA020_c000.md,SA020,0,270
SA020::c001,SA020_c001.md,SA020,1,364
SA020::c002,SA020_c002.md,SA020,2,355
SA020::c003,SA020_c003.md,SA020,3,338
SA020::c004,SA020_c004.md,SA020,4,166
SA020::c005,SA020_c005.md,SA020,5,288
SA020::c006,SA020_c006.md,SA020,6,368
SA020::c007,SA020_c007.md,SA020,7,358
SA020::c008,SA020_c008.md,SA020,8,299
SA020::c009,SA020_c009.md,SA020,9,250
SA020::c010,SA020_c010.md,SA020,10,382
SA020::c011,SA020_c011.md,SA020,11,365
SA020::c012,SA020_c012.md,SA020,12,383
SA020::c013,SA020_c013.md,SA020,13,295
SA020::c014,SA020_c014.md,SA020,14,328
SA020::c015,SA020_c015.md,SA020,15,73
SA020::c016,SA020_c016.md,SA020,16,399
SA020::c017,SA020_c017.md,SA020,17,297
SA020::c018,SA020_c018.md,SA020,18,382
SA020::c019,SA020_c019.md,SA020,19,396
SA020::c020,SA020_c020.md,SA020,20,267
SA020::c021,SA020_c021.md,SA020,21,392
SA020::c022,SA020_c022.md,SA020,22,381
SA020::c023,SA020_c023.md,SA020,23,124
SA020::c024,SA020_c024.md,SA020,24,347
SA020::c025,SA020_c025.md,SA020,25,55
SA020::c026,SA020_c026.md,SA020,26,388
SA020::c027,SA020_c027.md,SA020,27,297
SA020::c028,SA020_c028.md,SA020,28,247
SA020::c029,SA020_c029.md,SA020,29,215
SA020::c030,SA020_c030.md,SA020,30,393
SA020::c031,SA020_c031.md,SA020,31,293
SA020::c032,SA020_c032.md,SA020,32,276
SA020::c033,SA020_c033.md,SA020,33,317
SA020::c034,SA020_c034.md,SA020,34,232
SA020::c035,SA020_c035.md,SA020,35,234
SA020::c036,SA020_c036.md,SA020,36,181
SA020::c037,SA020_c037.md,SA020,37,345
SA020::c038,SA020_c038.md,SA020,38,314
SA020::c039,SA020_c039.md,SA020,39,335
SA020::c040,SA020_c040.md,SA020,40,231
SA020::c041,SA020_c041.md,SA020,41,192
SA020::c042,SA020_c042.md,SA020,42,301
SA020::c043,SA020_c043.md,SA020,43,366
SA020::c044,SA020_c044.md,SA020,44,371
SA020::c045,SA020_c045.md,SA020,45,197
SA020::c046,SA020_c046.md,SA020,46,373
SA020::c047,SA020_c047.md,SA020,47,322
SA020::c048,SA020_c048.md,SA020,48,268
SA034::c000,SA034_c000.md,SA034,0,222
SA034::c001,SA034_c001.md,SA034,1,297
SA034::c002,SA034_c002.md,SA034,2,222
SA034::c003,SA034_c003.md,SA034,3,214
SA034::c004,SA034_c004.md,SA034,4,192
SA034::c005,SA034_c005.md,SA034,5,260
SA034::c006,SA034_c006.md,SA034,6,375
SA034::c007,SA034_c007.md,SA034,7,393
SA034::c008,SA034_c008.md,SA034,8,380
SA034::c009,SA034_c009.md,SA034,9,321
SA034::c010,SA034_c010.md,SA034,10,230
SA034::c011,SA034_c011.md,SA034,11,259
SA034::c012,SA034_c012.md,SA034,12,399
SA034::c013,SA034_c013.md,SA034,13,303
SA034::c014,SA034_c014.md,SA034,14,250
SA034::c015,SA034_c015.md,SA034,15,347
SA034::c016,SA034_c016.md,SA034,16,380
SA034::c017,SA034_c017.md,SA034,17,20
SA041::c000,SA041_c000.md,SA041,0,344
SA041::c001,SA041_c001.md,SA041,1,197
SA041::c002,SA041_c002.md,SA041,2,332
SA041::c003,SA041_c003.md,SA041,3,286
SA041::c004,SA041_c004.md,SA041,4,297
SA041::c005,SA041_c005.md,SA041,5,395
SA041::c006,SA041_c006.md,SA041,6,187
SA041::c007,SA041_c007.md,SA041,7,322
SA041::c008,SA041_c008.md,SA041,8,327
SA041::c009,SA041_c009.md,SA041,9,241
SA041::c010,SA041_c010.md,SA041,10,396
SA041::c011,SA041_c011.md,SA041,11,329
SA041::c012,SA041_c012.md,SA041,12,276
SA041::c013,SA041_c013.md,SA041,13,322
SA041::c014,SA041_c014.md,SA041,14,241
SA041::c015,SA041_c015.md,SA041,15,327
SA041::c016,SA041_c016.md,SA041,16,360
SA041::c017,SA041_c017.md,SA041,17,297
SA041::c018,SA041_c018.md,SA041,18,365
SA041::c019,SA041_c019.md,SA041,19,356
SA041::c020,SA041_c020.md,SA041,20,375
SA041::c021,SA041_c021.md,SA041,21,389
SA041::c022,SA041_c022.md,SA041,22,391
SA041::c023,SA041_c023.md,SA041,23,308
SA041::c024,SA041_c024.md,SA041,24,211
SA041::c025,SA041_c025.md,SA041,25,335
SA041::c026,SA041_c026.md,SA041,26,386
SA041::c027,SA041_c027.md,SA041,27,243
SA041::c028,SA041_c028.md,SA041,28,268
SA041::c029,SA041_c029.md,SA041,29,359
SA041::c030,SA041_c030.md,SA041,30,344
SA041::c031,SA041_c031.md,SA041,31,359
SA041::c032,SA041_c032.md,SA041,32,346
SA041::c033,SA041_c033.md,SA041,33,357
SA041::c034,SA041_c034.md,SA041,34,330
SA041::c035,SA041_c035.md,SA041,35,201
SA043::c000,SA043_c000.md,SA043,0,261
SA043::c001,SA043_c001.md,SA043,1,327
SA043::c002,SA043_c002.md,SA043,2,200
SA043::c003,SA043_c003.md,SA043,3,373
SA043::c004,SA043_c004.md,SA043,4,322
SA043::c005,SA043_c005.md,SA043,5,306
SA043::c006,SA043_c006.md,SA043,6,394
SA043::c007,SA043_c007.md,SA043,7,307
SA043::c008,SA043_c008.md,SA043,8,392
SA043::c009,SA043_c009.md,SA043,9,390
SA043::c010,SA043_c010.md,SA043,10,324
SA043::c011,SA043_c011.md,SA043,11,292
SA043::c012,SA043_c012.md,SA043,12,209
SA043::c013,SA043_c013.md,SA043,13,351
SA043::c014,SA043_c014.md,SA043,14,233
SA043::c015,SA043_c015.md,SA043,15,397
SA043::c016,SA043_c016.md,SA043,16,327
SA043::c017,SA043_c017.md,SA043,17,272
SA043::c018,SA043_c018.md,SA043,18,332
SA043::c019,SA043_c019.md,SA043,19,327
SA043::c020,SA043_c020.md,SA043,20,261
SA043::c021,SA043_c021.md,SA043,21,345
SA043::c022,SA043_c022.md,SA043,22,328
SA043::c023,SA043_c023.md,SA043,23,236
SA043::c024,SA043_c024.md,SA043,24,397
SA043::c025,SA043_c025.md,SA043,25,138
SA043::c026,SA043_c026.md,SA043,26,366
SA045::c000,SA045_c000.md,SA045,0,328
SA045::c001,SA045_c001.md,SA045,1,253
SA045::c002,SA045_c002.md,SA045,2,296
SA045::c003,SA045_c003.md,SA045,3,324
SA045::c004,SA045_c004.md,SA045,4,258
SA045::c005,SA045_c005.md,SA045,5,303
SA045::c006,SA045_c006.md,SA045,6,393
SA045::c007,SA045_c007.md,SA045,7,359
SA045::c008,SA045_c008.md,SA045,8,395
SA045::c009,SA045_c009.md,SA045,9,57
SA045::c010,SA045_c010.md,SA045,10,395
SA045::c011,SA045_c011.md,SA045,11,377
SA045::c012,SA045_c012.md,SA045,12,289
SA045::c013,SA045_c013.md,SA045,13,383
SA045::c014,SA045_c014.md,SA045,14,325
SA048::c000,SA048_c000.md,SA048,0,338
SA048::c001,SA048_c001.md,SA048,1,175
SA048::c002,SA048_c002.md,SA048,2,346
SA048::c003,SA048_c003.md,SA048,3,269
SA048::c004,SA048_c004.md,SA048,4,242
SA048::c005,SA048_c005.md,SA048,5,366
SA048::c006,SA048_c006.md,SA048,6,313
SA048::c007,SA048_c007.md,SA048,7,239
SA048::c008,SA048_c008.md,SA048,8,399
SA048::c009,SA048_c009.md,SA048,9,382
SA048::c010,SA048_c010.md,SA048,10,394
SA048::c011,SA048_c011.md,SA048,11,304
SA048::c012,SA048_c012.md,SA048,12,336
SA048::c013,SA048_c013.md,SA048,13,140
SA048::c014,SA048_c014.md,SA048,14,320
SA049::c000,SA049_c000.md,SA049,0,252
SA049::c001,SA049_c001.md,SA049,1,294
SA049::c002,SA049_c002.md,SA049,2,360
SA049::c003,SA049_c003.md,SA049,3,289
SA049::c004,SA049_c004.md,SA049,4,365
SA049::c005,SA049_c005.md,SA049,5,211
SA049::c006,SA049_c006.md,SA049,6,299
SA049::c007,SA049_c007.md,SA049,7,319
SA049::c008,SA049_c008.md,SA049,8,217
SA049::c009,SA049_c009.md,SA049,9,306
SA049::c010,SA049_c010.md,SA049,10,212
SA049::c011,SA049_c011.md,SA049,11,395
SA049::c012,SA049_c012.md,SA049,12,361
SA049::c013,SA049_c013.md,SA049,13,326
SA049::c014,SA049_c014.md,SA049,14,337
SA049::c015,SA049_c015.md,SA049,15,313
SA049::c016,SA049_c016.md,SA049,16,216
SA049::c017,SA049_c017.md,SA049,17,398
SA049::c018,SA049_c018.md,SA049,18,249
SA049::c019,SA049_c019.md,SA049,19,330
SA049::c020,SA049_c020.md,SA049,20,349
SA049::c021,SA049_c021.md,SA049,21,277
SA049::c022,SA049_c022.md,SA049,22,259
SA049::c023,SA049_c023.md,SA049,23,398
SA049::c024,SA049_c024.md,SA049,24,307
SA049::c025,SA049_c025.md,SA049,25,320
SA052::c000,SA052_c000.md,SA052,0,237
SA052::c001,SA052_c001.md,SA052,1,398
SA052::c002,SA052_c002.md,SA052,2,87
SA052::c003,SA052_c003.md,SA052,3,399
SA052::c004,SA052_c004.md,SA052,4,364
SA052::c005,SA052_c005.md,SA052,5,362
SA052::c006,SA052_c006.md,SA052,6,394
SA052::c007,SA052_c007.md,SA052,7,296
SA052::c008,SA052_c008.md,SA052,8,330
SA052::c009,SA052_c009.md,SA052,9,234
SA052::c010,SA052_c010.md,SA052,10,318
SA052::c011,SA052_c011.md,SA052,11,343
SA052::c012,SA052_c012.md,SA052,12,168
SA052::c013,SA052_c013.md,SA052,13,353
SA052::c014,SA052_c014.md,SA052,14,260
SA052::c015,SA052_c015.md,SA052,15,169
SA052::c016,SA052_c016.md,SA052,16,262
SA052::c017,SA052_c017.md,SA052,17,203
SA052::c018,SA052_c018.md,SA052,18,239
SA052::c019,SA052_c019.md,SA052,19,348
SA052::c020,SA052_c020.md,SA052,20,368
SA052::c021,SA052_c021.md,SA052,21,356
SA052::c022,SA052_c022.md,SA052,22,316
SA052::c023,SA052_c023.md,SA052,23,351
SA052::c024,SA052_c024.md,SA052,24,336
SA052::c025,SA052_c025.md,SA052,25,261
SA052::c026,SA052_c026.md,SA052,26,222
SA052::c027,SA052_c027.md,SA052,27,369
SA052::c028,SA052_c028.md,SA052,28,235
SA052::c029,SA052_c029.md,SA052,29,386
SA052::c030,SA052_c030.md,SA052,30,306
SA052::c031,SA052_c031.md,SA052,31,310
SA052::c032,SA052_c032.md,SA052,32,336
SA052::c033,SA052_c033.md,SA052,33,389
SA052::c034,SA052_c034.md,SA052,34,314
SA052::c035,SA052_c035.md,SA052,35,300
SA052::c036,SA052_c036.md,SA052,36,229
SA052::c037,SA052_c037.md,SA052,37,304
SA052::c038,SA052_c038.md,SA052,38,352
SA052::c039,SA052_c039.md,SA052,39,351
SA052::c040,SA052_c040.md,SA052,40,291
SA055::c000,SA055_c000.md,SA055,0,251
SA055::c001,SA055_c001.md,SA055,1,244
SA055::c002,SA055_c002.md,SA055,2,364
SA055::c003,SA055_c003.md,SA055,3,232
SA055::c004,SA055_c004.md,SA055,4,189
SA055::c005,SA055_c005.md,SA055,5,267
SA055::c006,SA055_c006.md,SA055,6,302
SA055::c007,SA055_c007.md,SA055,7,309
SA055::c008,SA055_c008.md,SA055,8,342
SA055::c009,SA055_c009.md,SA055,9,193
SA055::c010,SA055_c010.md,SA055,10,259
SA055::c011,SA055_c011.md,SA055,11,338
SA055::c012,SA055_c012.md,SA055,12,343
SA055::c013,SA055_c013.md,SA055,13,150
SA055::c014,SA055_c014.md,SA055,14,344
SA055::c015,SA055_c015.md,SA055,15,333
SA055::c016,SA055_c016.md,SA055,16,356
SA055::c017,SA055_c017.md,SA055,17,379
SA055::c018,SA055_c018.md,SA055,18,264
SA056::c000,SA056_c000.md,SA056,0,272
SA056::c001,SA056_c001.md,SA056,1,355
SA056::c002,SA056_c002.md,SA056,2,175
SA056::c003,SA056_c003.md,SA056,3,328
SA056::c004,SA056_c004.md,SA056,4,395
SA056::c005,SA056_c005.md,SA056,5,308
SA056::c006,SA056_c006.md,SA056,6,374
SA056::c007,SA056_c007.md,SA056,7,374
SA056::c008,SA056_c008.md,SA056,8,387
SA056::c009,SA056_c009.md,SA056,9,397
SA056::c010,SA056_c010.md,SA056,10,351
SA056::c011,SA056_c011.md,SA056,11,387
SA056::c012,SA056_c012.md,SA056,12,379
SA056::c013,SA056_c013.md,SA056,13,304
SA056::c014,SA056_c014.md,SA056,14,309
SA056::c015,SA056_c015.md,SA056,15,280
SA056::c016,SA056_c016.md,SA056,16,343
SA056::c017,SA056_c017.md,SA056,17,336
SA056::c018,SA056_c018.md,SA056,18,246
SA056::c019,SA056_c019.md,SA056,19,372
SA056::c020,SA056_c020.md,SA056,20,297
SA056::c021,SA056_c021.md,SA056,21,119
SA056::c022,SA056_c022.md,SA056,22,371
SA056::c023,SA056_c023.md,SA056,23,241
SA056::c024,SA056_c024.md,SA056,24,352
SA056::c025,SA056_c025.md,SA056,25,257
SA056::c026,SA056_c026.md,SA056,26,378
SA056::c027,SA056_c027.md,SA056,27,394
SA056::c028,SA056_c028.md,SA056,28,190
SA056::c029,SA056_c029.md,SA056,29,363
SA056::c030,SA056_c030.md,SA056,30,197
SA056::c031,SA056_c031.md,SA056,31,260
SA056::c032,SA056_c032.md,SA056,32,333
SA056::c033,SA056_c033.md,SA056,33,140
SA056::c034,SA056_c034.md,SA056,34,311
SA074::c000,SA074_c000.md,SA074,0,389
SA074::c001,SA074_c001.md,SA074,1,161
SA074::c002,SA074_c002.md,SA074,2,299
SA074::c003,SA074_c003.md,SA074,3,372
SA074::c004,SA074_c004.md,SA074,4,379
SA074::c005,SA074_c005.md,SA074,5,275
SA074::c006,SA074_c006.md,SA074,6,367
SA074::c007,SA074_c007.md,SA074,7,362
SA074::c008,SA074_c008.md,SA074,8,293
SA074::c009,SA074_c009.md,SA074,9,364
SA074::c010,SA074_c010.md,SA074,10,386
SA074::c011,SA074_c011.md,SA074,11,356
SA074::c012,SA074_c012.md,SA074,12,290
SA074::c013,SA074_c013.md,SA074,13,396
SA074::c014,SA074_c014.md,SA074,14,20
SA078::c000,SA078_c000.md,SA078,0,365
SA078::c001,SA078_c001.md,SA078,1,303
SA078::c002,SA078_c002.md,SA078,2,267
SA078::c003,SA078_c003.md,SA078,3,398
SA078::c004,SA078_c004.md,SA078,4,273
SA078::c005,SA078_c005.md,SA078,5,397
SA078::c006,SA078_c006.md,SA078,6,381
SA078::c007,SA078_c007.md,SA078,7,396
SA078::c008,SA078_c008.md,SA078,8,277
SA078::c009,SA078_c009.md,SA078,9,393
SA078::c010,SA078_c010.md,SA078,10,375
SA078::c011,SA078_c011.md,SA078,11,286
SA078::c012,SA078_c012.md,SA078,12,346
SA078::c013,SA078_c013.md,SA078,13,276
SA078::c014,SA078_c014.md,SA078,14,291
SA078::c015,SA078_c015.md,SA078,15,391
SA078::c016,SA078_c016.md,SA078,16,384
SA078::c017,SA078_c017.md,SA078,17,298
SA078::c018,SA078_c018.md,SA078,18,279
SA078::c019,SA078_c019.md,SA078,19,353
SA078::c020,SA078_c020.md,SA078,20,382
SA078::c021,SA078_c021.md,SA078,21,378
SA078::c022,SA078_c022.md,SA078,22,287
SA078::c023,SA078_c023.md,SA078,23,399
SA078::c024,SA078_c024.md,SA078,24,220
SA078::c025,SA078_c025.md,SA078,25,337
SA078::c026,SA078_c026.md,SA078,26,325
SA078::c027,SA078_c027.md,SA078,27,393
SA078::c028,SA078_c028.md,SA078,28,352
SA078::c029,SA078_c029.md,SA078,29,362
SA078::c030,SA078_c030.md,SA078,30,387
SA078::c031,SA078_c031.md,SA078,31,313
SA078::c032,SA078_c032.md,SA078,32,289
SA078::c033,SA078_c033.md,SA078,33,346
SA078::c034,SA078_c034.md,SA078,34,297
SA078::c035,SA078_c035.md,SA078,35,394
SA078::c036,SA078_c036.md,SA078,36,371
SA078::c037,SA078_c037.md,SA078,37,306
SA078::c038,SA078_c038.md,SA078,38,386
SA078::c039,SA078_c039.md,SA078,39,320
SA078::c040,SA078_c040.md,SA078,40,364
SA078::c041,SA078_c041.md,SA078,41,292
SA078::c042,SA078_c042.md,SA078,42,310
SA078::c043,SA078_c043.md,SA078,43,366
SA078::c044,SA078_c044.md,SA078,44,326
SA078::c045,SA078_c045.md,SA078,45,323
SA078::c046,SA078_c046.md,SA078,46,364
SA078::c047,SA078_c047.md,SA078,47,398
SA078::c048,SA078_c048.md,SA078,48,354
SA078::c049,SA078_c049.md,SA078,49,314
SA078::c050,SA078_c050.md,SA078,50,365
SA078::c051,SA078_c051.md,SA078,51,130
SA078::c052,SA078_c052.md,SA078,52,388
SA078::c053,SA078_c053.md,SA078,53,376
SA078::c054,SA078_c054.md,SA078,54,235
SA078::c055,SA078_c055.md,SA078,55,362
SA078::c056,SA078_c056.md,SA078,56,392
SA078::c057,SA078_c057.md,SA078,57,292
SA078::c058,SA078_c058.md,SA078,58,387
SA078::c059,SA078_c059.md,SA078,59,365
SA078::c060,SA078_c060.md,SA078,60,142
SA078::c061,SA078_c061.md,SA078,61,399
SA078::c062,SA078_c062.md,SA078,62,350
SA078::c063,SA078_c063.md,SA078,63,310
SA078::c064,SA078_c064.md,SA078,64,346
SA078::c065,SA078_c065.md,SA078,65,282
SA078::c066,SA078_c066.md,SA078,66,397
SA078::c067,SA078_c067.md,SA078,67,314
SA078::c068,SA078_c068.md,SA078,68,235
SA078::c069,SA078_c069.md,SA078,69,371
SA078::c070,SA078_c070.md,SA078,70,330
SA078::c071,SA078_c071.md,SA078,71,177
SA078::c072,SA078_c072.md,SA078,72,222
SA078::c073,SA078_c073.md,SA078,73,238
SA078::c074,SA078_c074.md,SA078,74,391
SA078::c075,SA078_c075.md,SA078,75,64
SA078::c076,SA078_c076.md,SA078,76,353
SA078::c077,SA078_c077.md,SA078,77,263
SA078::c078,SA078_c078.md,SA078,78,242
SA078::c079,SA078_c079.md,SA078,79,301
SA078::c080,SA078_c080.md,SA078,80,396
SA078::c081,SA078_c081.md,SA078,81,350
SA078::c082,SA078_c082.md,SA078,82,185
SA078::c083,SA078_c083.md,SA078,83,398
SA078::c084,SA078_c084.md,SA078,84,88
SA089::c000,SA089_c000.md,SA089,0,380
SA089::c001,SA089_c001.md,SA089,1,156
SA089::c002,SA089_c002.md,SA089,2,284
SA089::c003,SA089_c003.md,SA089,3,366
SA089::c004,SA089_c004.md,SA089,4,366
SA089::c005,SA089_c005.md,SA089,5,351
SA089::c006,SA089_c006.md,SA089,6,337
SA089::c007,SA089_c007.md,SA089,7,314
SA089::c008,SA089_c008.md,SA089,8,320
SA089::c009,SA089_c009.md,SA089,9,388
SA089::c010,SA089_c010.md,SA089,10,369
SA089::c011,SA089_c011.md,SA089,11,383
SA089::c012,SA089_c012.md,SA089,12,360
SA089::c013,SA089_c013.md,SA089,13,367
SA089::c014,SA089_c014.md,SA089,14,313
SA089::c015,SA089_c015.md,SA089,15,296
SA089::c016,SA089_c016.md,SA089,16,258
SA089::c017,SA089_c017.md,SA089,17,317
SA089::c018,SA089_c018.md,SA089,18,153
SA089::c019,SA089_c019.md,SA089,19,302
SA089::c020,SA089_c020.md,SA089,20,316
SA089::c021,SA089_c021.md,SA089,21,347
SA089::c022,SA089_c022.md,SA089,22,78
SA095::c000,SA095_c000.md,SA095,0,188
SA095::c001,SA095_c001.md,SA095,1,313
SA095::c002,SA095_c002.md,SA095,2,389
SA095::c003,SA095_c003.md,SA095,3,88
SA095::c004,SA095_c004.md,SA095,4,393
SA095::c005,SA095_c005.md,SA095,5,372
SA095::c006,SA095_c006.md,SA095,6,284
SA095::c007,SA095_c007.md,SA095,7,327
SA095::c008,SA095_c008.md,SA095,8,358
SA095::c009,SA095_c009.md,SA095,9,268
SA095::c010,SA095_c010.md,SA095,10,231
SA095::c011,SA095_c011.md,SA095,11,241
SA095::c012,SA095_c012.md,SA095,12,392
SA095::c013,SA095_c013.md,SA095,13,246
SA095::c014,SA095_c014.md,SA095,14,379
SA095::c015,SA095_c015.md,SA095,15,55
SA096::c000,SA096_c000.md,SA096,0,319
SA096::c001,SA096_c001.md,SA096,1,353
SA096::c002,SA096_c002.md,SA096,2,391
SA096::c003,SA096_c003.md,SA096,3,270
SA096::c004,SA096_c004.md,SA096,4,313
SA096::c005,SA096_c005.md,SA096,5,347
SA096::c006,SA096_c006.md,SA096,6,164
SA096::c007,SA096_c007.md,SA096,7,270
SA096::c008,SA096_c008.md,SA096,8,256
SA096::c009,SA096_c009.md,SA096,9,387
SA096::c010,SA096_c010.md,SA096,10,208
SA096::c011,SA096_c011.md,SA096,11,355
SA096::c012,SA096_c012.md,SA096,12,245
SA098::c000,SA098_c000.md,SA098,0,398
SA098::c001,SA098_c001.md,SA098,1,382
SA098::c002,SA098_c002.md,SA098,2,390
SA098::c003,SA098_c003.md,SA098,3,376
SA098::c004,SA098_c004.md,SA098,4,273
SA098::c005,SA098_c005.md,SA098,5,325
SA098::c006,SA098_c006.md,SA098,6,381
SA098::c007,SA098_c007.md,SA098,7,344
SA098::c008,SA098_c008.md,SA098,8,390
SA098::c009,SA098_c009.md,SA098,9,355
SA098::c010,SA098_c010.md,SA098,10,322
SA098::c011,SA098_c011.md,SA098,11,347
SA098::c012,SA098_c012.md,SA098,12,395
SA098::c013,SA098_c013.md,SA098,13,329
SA098::c014,SA098_c014.md,SA098,14,292
SA098::c015,SA098_c015.md,SA098,15,356
SA098::c016,SA098_c016.md,SA098,16,378
SA099::c000,SA099_c000.md,SA099,0,290
SA099::c001,SA099_c001.md,SA099,1,216
SA099::c002,SA099_c002.md,SA099,2,251
SA099::c003,SA099_c003.md,SA099,3,333
SA099::c004,SA099_c004.md,SA099,4,213
SA099::c005,SA099_c005.md,SA099,5,313
SA099::c006,SA099_c006.md,SA099,6,306
SA099::c007,SA099_c007.md,SA099,7,318
SA099::c008,SA099_c008.md,SA099,8,394
SA099::c009,SA099_c009.md,SA099,9,312
SA099::c010,SA099_c010.md,SA099,10,372
SA099::c011,SA099_c011.md,SA099,11,297
SA099::c012,SA099_c012.md,SA099,12,250
SA099::c013,SA099_c013.md,SA099,13,397
SA099::c014,SA099_c014.md,SA099,14,364
SA099::c015,SA099_c015.md,SA099,15,389
SA099::c016,SA099_c016.md,SA099,16,299
SA099::c017,SA099_c017.md,SA099,17,371
SA099::c018,SA099_c018.md,SA099,18,302
SA099::c019,SA099_c019.md,SA099,19,359
SA099::c020,SA099_c020.md,SA099,20,127
SA102::c000,SA102_c000.md,SA102,0,347
SA102::c001,SA102_c001.md,SA102,1,175
SA102::c002,SA102_c002.md,SA102,2,318
SA102::c003,SA102_c003.md,SA102,3,397
SA102::c004,SA102_c004.md,SA102,4,385
SA102::c005,SA102_c005.md,SA102,5,367
SA102::c006,SA102_c006.md,SA102,6,311
SA102::c007,SA102_c007.md,SA102,7,305
SA102::c008,SA102_c008.md,SA102,8,304
SA102::c009,SA102_c009.md,SA102,9,396
SA102::c010,SA102_c010.md,SA102,10,157
SA102::c011,SA102_c011.md,SA102,11,362
SA102::c012,SA102_c012.md,SA102,12,372
SA102::c013,SA102_c013.md,SA102,13,73
SA105::c000,SA105_c000.md,SA105,0,317
SA105::c001,SA105_c001.md,SA105,1,383
SA105::c002,SA105_c002.md,SA105,2,309
SA105::c003,SA105_c003.md,SA105,3,357
SA105::c004,SA105_c004.md,SA105,4,362
SA105::c005,SA105_c005.md,SA105,5,168
SA105::c006,SA105_c006.md,SA105,6,305
SA105::c007,SA105_c007.md,SA105,7,377
SA105::c008,SA105_c008.md,SA105,8,347
SA105::c009,SA105_c009.md,SA105,9,344
SA105::c010,SA105_c010.md,SA105,10,359
SA105::c011,SA105_c011.md,SA105,11,386
SA105::c012,SA105_c012.md,SA105,12,325
SA105::c013,SA105_c013.md,SA105,13,312
SA105::c014,SA105_c014.md,SA105,14,312
SA105::c015,SA105_c015.md,SA105,15,161
SA107::c000,SA107_c000.md,SA107,0,371
SA107::c001,SA107_c001.md,SA107,1,357
SA107::c002,SA107_c002.md,SA107,2,362
SA107::c003,SA107_c003.md,SA107,3,308
SA107::c004,SA107_c004.md,SA107,4,391
SA107::c005,SA107_c005.md,SA107,5,326
SA107::c006,SA107_c006.md,SA107,6,157
SA111::c000,SA111_c000.md,SA111,0,397
SA111::c001,SA111_c001.md,SA111,1,340
